id	preprocessed_text	text	label
5356647	volatility squeeze in $ aapl . i hope it gets resolved to the upside	volatility squeeze in $AAPL. I hope it gets resolved to the upside	1
10179694	$ fb problem for shorts on facebook now is every fund out there will want to buy this thing on a a pullback . not a good anymore . $ $	$FB Problem for shorts on Facebook now is every fund out there will want to buy this thing on a a pullback. Not a good anymore. $$	1
30087971	$ qihu stop of <number> could be used and then trail up .	$QIHU stop of 61.03 could be used and then trail up.	1
7604860	$ spy - <number> % <number> . april <number> puts - <number> % <number> c , <number> , <number> vol : <url>	$SPY -0.05% 137.09. April 136 puts -23% .73c, 33,000 vol: http://stks.co/3MWo	1
719655001878978560	rt <user> : [ notice ] movie " summer , portrait of a <number> year old " has changed its name to " edge of innocence " . # ztao # # https :	RT @BaiduTaoBar: [Notice] Movie "Summer, portrait of a 19 year old" has changed its name to "EDGE OF INNOCENCE". # #ZTAO # # https:/	0
26061978	sectorbreadth strongest sector is industrials ( $ xli ) at <number> % bullishness . weakest is energy ( $ xle ) at <number> % .	#sectorbreadth Strongest sector is Industrials ($XLI) at 86% bullishness. Weakest is Energy ($XLE) at 57%.	1
719544764723499008	$ wfm dropping below $ <number> again . not enthusing investors . $ wfm	$WFM dropping below $30 again . not enthusing Investors . $WFM	0
719528681605959680	i dumped $ pypl and $ prlb , maybe buy back another time .	I dumped $PYPL and $PRLB, maybe buy back another time.	0
719860765189087232	$ fb needs to put together a master class on how to conquer mobile . how the turned their fortunes around wrt mobile is astonishing .	$FB needs to put together a master class on how to conquer mobile. How the turned their fortunes around WRT mobile is astonishing.	1
710459573761662976	<user> <user> <user> guys - get into $ wfm and $ mjn .	@cek_cpa @ryanwallace198 @financialbuzz Guys - get into $WFM and $MJN.	1
719919514050105344	apparently intel thinks women should get paid the same as men - what a concept ! $ intc gender pay parity at <number> % <url>	Apparently Intel thinks women should get paid the same as men - what a concept! $INTC Gender Pay Parity at 100% https://t.co/RzcieyCh1x	1
5985013	rt fitzstock <number> : $ iyt <url> the transports always lead the way , and they broke dt line <number> st , macd cross , bull flag =	RT FITZSTOCK2004: $IYT http://stks.co/1NBF the Transports always lead the way, and they broke DT line 1st, MACD cross, bull flag=	1
711946103118241793	netapp downgraded by macquarie to underperform . $ <number> pt . <url> $ ntap ntap via <user>	NetApp downgraded by Macquarie to underperform. $22.00 PT. https://t.co/XCNgws0t4q $NTAP #NTAP via @RatingsNetwork	0
10698860	google , inc . completes acquisition of icoa , inc . <url> $ icoa $ goog	Google, Inc. completes acquisition of ICOA, Inc. http://stks.co/nFEI $ICOA $GOOG	1
21860464	$ aapl come on , go up ! tired of seeing this go down	$AAPL come on, go UP! tired of seeing this go down	0
39049208	$ ino institutional ownership up <number> % qq , with <number> , <number> , <number> net purchase <url>	$INO Institutional ownership up 30.74% Q/Q, with 5,992,420 net purchase http://stks.co/f2gSe	1
5612749	$ nvda <url> like this > <number> for a trade to <number> sma and <number> % fib from <number> month range - <number> % short int and reports <number>	$NVDA http://stks.co/s0w Like this &gt; 15.80 for a trade to 200 sma &amp; 50% fib from 15 month range- 7% short int &amp; reports 11/10	1
710491410789752832	$ amzn dropping ~ $ <number> b of market cap because they're losing $ <number> m of $ aapl's business may be just a tad bit of an overreaction .	$AMZN dropping ~$7B of market cap because they're losing $400M of $AAPL's business may be just a tad bit of an overreaction.	0
719623868495728640	juniper tumbles on q <number> warning ; cisco also lower <url> $ jnpr $ csco	Juniper tumbles on Q1 warning; Cisco also lower https://t.co/N8X8BpLJ1E $JNPR $CSCO	0
36590341	$ aapl come on and run with the bulls today , guys and gals !	$AAPL Come on and run with the bulls today, guys and gals!	1
7282427	$ spx <url> i rather be neutral to bullish rather than bearish . still a stock pickers market . $ spy	$SPX http://stks.co/2vPT I rather be neutral to bullish rather than bearish. Still a stock pickers market. $SPY	1
20806486	$ lnkd daily phase <number> retest - price experiencing early rejection . can it retest ? <url>	$LNKD Daily Phase 2 retest - Price experiencing early rejection. Can it retest? http://stks.co/t04xX	0
5879912	$ grpn might be selling off ahead of $ p earnings 	$GRPN might be selling off ahead of $P earnings...	0
8899188	imo , fed stimulus of any kind cud not be defended by obama , thus is exceptionally bullish for romney , the mkt , and the economy . fed $ spy	IMO, Fed stimulus of any kind cud not be defended by Obama, thus is exceptionally bullish for Romney, the mkt, and the economy. #FED $spy	1
719614857704640512	sold <number> % of our concentrated stake . $ googl	sold 20% of our concentrated stake . $GOOGL	0
17792845	<user> note the monthly chart of $ gdx & amp ; how it recaptured support . $ gld possible double bottom set up . <url>	@catskillfishing Note the monthly chart of $GDX &amp; how it recaptured support. $GLD possible double bottom set up. http://stks.co/aw6z	1
6356178	mt <user> amazing seeing everyone suddenly touting $ msft . long been favorite covered call & amp ; double dip dividend play .	MT @TheAcsMan Amazing seeing everyone suddenly touting $MSFT. Long been favorite covered call &amp; double dip dividend play.	1
22146748	$ wb < money - losing$ overvalued china ipo junk > buy $ twtr instead	$WB &lt; Money-Losing$ OverValued China IPO Junk &gt; BUY $TWTR instead	0
14324070	$ trov reliably finding cancer mutations in urine of lung cancer , colon cancer , pancreatic cancer , melanoma , thyroid cancer etc . jackpot	$TROV reliably finding cancer mutations in urine of lung cancer, colon cancer, pancreatic cancer, melanoma, thyroid cancer etc. jackpot	1
12417343	$ bbry = high risk but could be a sweet st runner once the jigginess exits . <number> to <number> +	$BBRY = high risk but could be a sweet ST runner once the jigginess exits. 13 to 13.50+	1
38653963	buy safety equipment maker for $ <number> billion . $ mmm	buy safety equipment maker for $2.5 billion . $MMM	1
711642551418130432	$ mar marriott in cuba : tremendous opportunity awaits <url> <url>	$MAR Marriott in #Cuba: tremendous opportunity awaits https://t.co/LNyBDaC9wr https://t.co/a82rul2D5D	1
36727619	$ vmw got a nice push today following small sweepers of may c this morning	$VMW Got a nice push today following small sweepers of May C this morning	1
719861728897474560	bidders line up . $ yhoo	bidders line up . $YHOO	1
19949687	" <user> : $ soda has a <number> % float short . lol <url>	&quot;@1nvestor: $SODA has a 42.71% Float Short. LoL http://stks.co/e0DfP&quot;	0
5741531	$ spy weekly <number> puts <number> % , <number> x <number> , <number> vol : <url>	$SPY weekly 120 puts +283%, .21 x .24, 1900 vol: http://stks.co/12yW	0
16681249	$ joe getting attention . no <number> on nyse <number> top buying list <url>	$JOE Getting attention. No.2 on NYSE 100 top buying list http://stks.co/iqKi	1
5851788	$ spy thinking that last entry was good but needs a push <url>	$spy thinking that last entry was good but needs a push http://stks.co/1CAv	1
38895736	<number> top japan etfs to surge higher in <number> h $ dfj $ itf $ qjpn <url>	3 Top Japan ETFs To Surge Higher In 2H $DFJ $ITF $QJPN http://stks.co/h2fJv	1
719895652793249792	facebook : imperial ambitions | the economist $ fb <url>	#Facebook: Imperial ambitions | The Economist $FB https://t.co/pBs9HFlSf2	1
719617999511162880	$ regn regeneron pharma & amp ; intellia thera announce licensing agreement to advance crisprcas gene - editing technology . hot area	$REGN Regeneron Pharma &amp; Intellia Thera announce licensing agreement to advance Crispr/Cas gene-editing technology. HOT area	1
719874748503736320	agree the $ sbux valuation is high . no net cash , fwd growth < <number> % , high peg , historical high pe and fwd pe .	Agree the $sbux valuation is high. No net cash, fwd growth &lt;10%, high peg, historical high pe &amp; fwd PE.	0
719688763006279680	no need for $ fb at all unless you want your content censored . $ fb	No need for $FB at all unless you want your content censored . $FB	0
14736590	<user> bet ya we see a $ cmg @ $ <number> on weds especially if spy decides to wane . fader play here . jmho	@ASM Bet ya we see a $CMG @ $385 on Weds especially if SPY decides to wane. Fader play here. jmho	0
719521169360027648	locked in some $ fb puts for nice gain	Locked in some $FB puts for nice gain	0
719579550972129280	$ googl patents turn signal detector for autonomous cars . <url> <url>	$GOOGL patents turn signal detector for autonomous cars. https://t.co/EgppqXVx2p https://t.co/riRrqqxDBw	1
23765380	$ kmb short  <url>	$KMB short... http://stks.co/g0iXf	0
18842089	$ twtr the best scenario going forward is this stock slowly falling everyday .... which is quite probable 	$TWTR The best scenario going forward is this stock slowly falling everyday....Which is quite probable...	0
9151159	$ axp looking for continuation with volume increase <url>	$AXP Looking for continuation with volume increase http://stks.co/c8sR	1
9398009	$ mos volume footprint looks great , can we please take out <number> with force ?	$MOS volume footprint looks great, can we please take out 60 with force?	0
711750334209593344	$ mar marriott in cuba : tremendous opportunity awaits <url> <url> <url>	$MAR Marriott in #Cuba: tremendous opportunity awaits https://t.co/MzhoNvxyy0... https://t.co/RNdcG8ftJt https://t.co/yDOikfHGzr	1
711874651043926017	marriott wins new starwood deal by raising cash portion of bid , now worth $ <number> sh versus anbang's $ <number> sh <url> $ hot $ mar	Marriott wins new Starwood deal by raising cash portion of bid, now worth $79.53/sh versus Anbang's $78/sh https://t.co/4l1xOSRM4E $HOT $MAR	1
7800016	$ tlm $ su both reporting today $ tlm should reward better on good earnings as it sold of <number> in last two days yet $ su rallied	$TLM $SU both reporting today $TLM should reward better on good earnings as it sold of .50 in last two days yet $SU rallied	1
719557551491321856	long $ endp @ $ <number> on $ agn bo rumor	Long $ENDP @ $26.23 on $AGN b/o rumor	1
711162648813903873	apple does not need a new tablet , it needs a new tablet strategy $ aapl <url>	Apple Does Not Need A New Tablet, It Needs A New Tablet Strategy $AAPL https://t.co/WSHNeK47fG	0
17216281	$ tsla not sure how this guy from northland capital on cnbc recommends tesla with a straight face & amp ; a $ <number> pt . joke bubble buyerbeware	$TSLA Not sure how this guy from Northland Capital on #CNBC recommends Tesla with a straight face &amp; a $230 PT. #joke #bubble #buyerbeware	0
709413002697707520	$ fb ( <number> ) is starting to show some relative strength and signs of potential bo on the daily .	$FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.	1
35847223	$ ssys splat ! poor q <number> orders ?	$SSYS splat! poor Q1 orders?	0
29960476	" <user> : $ simo basing nice . a close over <number> is bullish $ qqq $ spy $ study " watch for a close near hod . currently up <number> % " up <number> %	&quot;@BrooklynBandit: $SIMO Basing nice. A close over 24.18 is bullish $QQQ $SPY $STUDY&quot; watch for a close near HOD. Currently up +3%&quot; up +5%	1
719569972574470144	rt <user> : i have no idea whats being debated , but this is great fun , actually . <url>	RT @JamieCricketUSA: I have no idea what's being debated, but this is great fun, actually. https://t.co/L0g22VUcDs	1
28402613	$ nflx i love blood like a vampire ..... keep bleeding for me	$NFLX I Love blood like a vampire.....Keep bleeding for me	0
9894993	guess everyone wants <number> $ aapl	guess everyone wants 620 $AAPL	1
6132488	$ tzoo a close above <number> and we are ready to rock and roll	$TZOO a close above 28.64 and we are ready to rock and roll	1
7607512	out $ aapl <number>	Out $AAPL +1.2	0
18236977	$ ctb hold through all the media bs and you will be profitable .... patience is key	$CTB hold through all the media BS and you will be profitable....patience is key	1
29293945	$ fb free net for africa <url> first no roi will piss off investors but big picture is brilliant . boy - wonder visionary zuck !	$FB Free Net for Africa http://stks.co/d1Fzp First no ROI will piss off investors but big picture is BRILLIANT. Boy-wonder visionary Zuck!	1
30403288	$ gdx $ gdxj $ jnug - strong move today for the junior gold miners - keep an eye out for a gap fill -	$GDX $GDXJ $JNUG - strong move today for the Junior Gold Miners - keep an EYE out for a gap fill -	1
37380126	$ spy wk <number> <number> are <number> - watching spy <number> min sto for a push - note price on the <number> ma - no rush - wait for buyers	$SPY WK2 212 are 1.48 - watching SPY 60 min STO for a push - note price on the 200ma - no rush - wait for buyers	0
34226026	$ dara under <number> right here also looks like nice riskreward for starting to initiate a position . waiting on fda feedback for krn <number>	$DARA under 0.80 right here also looks like nice risk/reward for starting to initiate a position. Waiting on FDA feedback for KRN5500	1
10513339	$ aapl now it is not manipulation the overall market improve apple surely moves a lot with overall indicators	$AAPL now it is not manipulation the overall market improve Apple surely moves a lot with overall indicators	1
7344888	<user> bet the farm on $ sppi , hopeful for good things soon .	@bengman007 Bet the farm on $SPPI, hopeful for good things soon.	1
708389021211299841	$ amzn new hod with conviction keeping $ <number> on watch for resistance .	$AMZN new HOD with conviction keeping $570 on watch for Resistance.	1
12246765	$ nflx small pos , short <number> wkly puts .	$NFLX small pos, short 180 wkly puts.	0
719565319522484224	apple iphone se could be doing better than expected via <user> <url> $ aapl <user> <user>	Apple's iPhone SE Could Be Doing Better Than Expected via @forbes https://t.co/21SWqN43wm $AAPL @Localytics @Fiksu	1
23970758	new recommendation from carl kirst of bmo capital markets for $ wmb is buy . price target is $ <number> : <url>	New recommendation from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price target is $62:http://stks.co/t0S0r	1
12674557	the momo leaders are taken down one by one . look at $ pcyc , which was the best performer last year <url>	The momo leaders are taken down one by one. Look at $PCYC, which was the best performer last year http://stks.co/p6GE	0
719534236076609536	$ tsla lots of green on the <number> min , watch the hourly $ <number> possible resistance currently @ $ <number>	$TSLA lots of green on the 5 min, watch the hourly $259.33 possible resistance currently @ $257.00	1
710115038011465728	$ endp back at highs . $ su energy play . $ unt trying to break out of <number> day range . $ sdrl <number> long stocks investing tradeideas	$ENDP back at highs. $SU energy play. $UNT trying to break out of 5 day range. $SDRL 3.69 long #stocks #investing #tradeideas	1
24417983	hopefully peeps shorting $ camt for scalps , not a good swing as this is <number> st day run	hopefully peeps shorting $CAMT for scalps, not a good swing as this is 1st day run	0
708396387029934080	$ cost costco less than stellar day but it held the <number> day moving average	$COST Costco less than stellar day but it held the 50 day moving average	0
710902775975165953	almost an outside day down for $ msft on big volume . <number> ish looks like support .... or not	Almost an outside day down for $MSFT on big volume. 53ish looks like support....or not..	0
12234095	$ gs is looking weak while this market is moving higher not a good sign . unless $ gs can get above <number> early short below <number> today .	$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.	0
8596960	$ lulu <url> bounced off support early in week - now indicators turning up ( rsi , macd , smi ) worth a look	$LULU http://stks.co/o17i Bounced off support early in week - now indicators turning up (RSI, MACD, SMI) Worth a look	1
719571082542329856	sounds bullish . $ tsla <url>	Sounds bullish. $TSLA https://t.co/GC28VEicNE	1
25043071	coal stocks are poking their head up . here & # <number> ; s what i was looking at earlier this week <url> very nice weekly candle $ kol	Coal stocks are poking their head up. Here&#39;s what I was looking at earlier this week http://stks.co/a0o8d very nice weekly candle $KOL	1
719640989422387200	iphone is really annoying . . $ aapl	#iPhone is really annoying. . $AAPL	0
719521470175522816	what goes up  . $ tsla	What goes up... . $TSLA	0
6789490	out $ bidu for now . clearing some cash . will look for re - entry next week .	Out $BIDU for now. Clearing some cash. Will look for re-entry next week.	0
12289874	$ aapl double bottom could be in , keep in mind	$AAPL double bottom could be in, keep in mind	1
5942762	$ amzn looks like it could be about to fall apart , market not liking the kindle strategy , good product , bad business	$AMZN looks like it could be about to fall apart, market not liking the Kindle strategy, good product, bad business	0
8205922	$ gld <url> on closer inspection . resistance <number> points north at <number> d and downward trendline . chart <number> of <number>	$GLD http://stks.co/44ow On closer inspection. Resistance 10 points north at 200d and downward trendline. Chart 2 of 2.	0
29324975	$ hal if bulls lucky enuff to get an upside gap fill , better take it . wouldn & # <number> ; t chase it here . <url>	$HAL If bulls lucky enuff to get an upside gap fill, better take it. Wouldn&#39;t chase it here. http://stks.co/r12Us	1
719616043023523840	facebook stock is now + $ <number> - - when or if the stock shoots up to $ <number> , mark zuckerberg will become the richest man in the world . $ fb	Facebook stock is now +$72 -- When or if the stock shoots up to $200, Mark Zuckerberg will become the richest man in the world. $FB	1
719564077270441984	apple iphone se : the sold out flop $ aapl <url>	Apple's iPhone SE: The Sold Out Flop $AAPL https://t.co/z9vrtpMR0W	0
24007748	$ tso running . chart from <number> <url>	$TSO running. Chart from 6/17. http://stks.co/f0k94	1
719889484771389440	amazing how $ fb at <number> b market cap makes less profit than the sales of $ aapl watch . where is the <number> b valuation for apple watch business ?	Amazing how $FB at 300B market cap makes less profit than the sales of $AAPL Watch. Where is the 300B valuation for apple watch business?	0
709797021507432448	progress witnessed . truly stunning . $ tsla	progress witnessed . truly stunning . $TSLA	1
27026251	<user> i would buy some wtsl at these prices , but i & # <number> ; m strapped to $ app waiting for new ceo announcement & amp ; etc news any day now	@TenaciousValor I would buy some wtsl at these prices, but I&#39;m strapped to $APP waiting for new ceo announcement &amp; etc news any day now	1
719940341294571520	rt <user> : . #	RT @qemaminvestment: . #	1
31143613	china will overtake us as largest online gaming market says report <url> $ msft $ sne $ nq $ dsky $ cmge	China Will Overtake US As Largest Online Gaming Market Says Report http://stks.co/a1TZL $MSFT $SNE $NQ $DSKY $CMGE	1
12431690	$ gild looks really toppy right here .	$GILD looks really toppy right here.	0
29590592	$ wres got some more <number> too	$WRES got some more 2.82 too	1
5581032	i sure wish i hadn & # <number> ; t been such a scaredy cat yesterday and bought $ agq - up almost <number> % now . = ^ . ^ =	I sure wish I hadn&#39;t been such a scaredy cat yesterday and bought $AGQ - up almost 11% now. =^.^=	1
719520013573623808	daily mail considering bid for $ yhoo assets <url>	Daily Mail Considering Bid for $YHOO Assets https://t.co/V31adoGpDO	1
6213661	$ rden very tight price for <number> consecutive weeks .	$RDEN Very tight price for 3 consecutive weeks.	1
719552380224827392	monday bulls are out ! . $ gvp	Monday Bulls Are Out! . $GVP	1
35595680	$ arp should be announcing the monthly divy this week , see if they maintain <number> % yield . $ uco $ uso $ dig	$arp should be announcing the monthly divy this week, see if they maintain 15% yield. $uco $uso $dig	1
12365784	<user> $ amrn lovaza does <number> k scripts a week . do you really think in <number> weeks they capture <number> % ? impossible .	@megatronx $amrn Lovaza does 90k scripts a week. Do you really think in 4 weeks they capture 10%? Impossible.	0
5430926	buy stop above <number> , as it retakes its <number> day ma $ xom <url>	Buy stop above 80, as it retakes its 200 day MA $XOM http://chart.ly/tq5ql4d	1
11116406	$ hlf shorts made a killing last couple days , might make more if cover and buy back ?	$HLF shorts made a killing last couple days, might make more if cover and buy back?	0
36370880	$ tlt oh man  my hospital reits are slaughtered . even when they have plus <number> % div yield .	$TLT Oh man... my hospital reits are slaughtered. Even when they have plus 6% div yield.	0
6061294	sectorbreadth utilities ( $ xlu ) enjoyed the best of the action , but all sectors improved in bullish breadth .	#sectorbreadth Utilities ($XLU) enjoyed the best of the action, but all sectors improved in bullish breadth.	1
719540521576882176	equities recently tagged undervalued . $ agn	Equities recently tagged #undervalued . $AGN	1
5823499	<user> $ aapl how much are you short ? it is not a high p . e . stock and china is where the growth is . pay attention herbie	@herbgreenberg $aapl How much are you short? It is not a High P.E. stock and CHINA is where the growth is. Pay attention HERBIE	1
15359878	$ bbry real losers today are the mms no nasdaq transactions no profit for them  so sad	$BBRY real losers today are the MMs..no Nasdaq transactions..no profit for them...so sad	0
8032355	if you shorted goldsilver recently at the bottom , you will enjoy the bull run that just started $ gld $ slv $ ngd $ ag $ $	If you shorted Gold/Silver recently at the bottom, you will enjoy the bull run that just started $GLD $SLV $NGD $AG $$	1
719937689672220672	rt <user> : rogue agent games strategy iphone app * * $ <number> - > free games  # <url>	RT @janinebucks: Rogue Agent Games Strategy iPhone App ** $2.99 -&gt; FREE #Games... # https://t.co/HU8JVqPKya	0
12707769	$ amd is a two dollar spec play ! $ ebay is a long term investment that i & # <number> ; ve held since <number> ! ur penny scalps cost u wirs ! good luck lol	$amd is a two dollar spec play! $ebay is a long term investment that I&#39;ve held since 34! Ur penny scalps cost u w/IRS! Good luck lol	0
709758232668020736	$ fb slight green  may be runner later	$FB slight green... May be runner later	1
6142161	$ glng <url> still looks constructive	$GLNG http://stks.co/1b8U Still looks constructive	1
11204903	$ agq - $ slv still needs to fill <number> - but decent supt here - expect some upside to <number> <url>	$AGQ - $SLV still needs to fill 27.97 - but decent supt here-expect some upside to 30 http://stks.co/bH6r	1
14927930	<user> <user> $ aapl doesn & # <number> ; t know its got new products in sept . thats why next q will be a good short bulls expect a new release	@PaulCloutier @SmithMatt5 $AAPL doesn&#39;t know its got new products in Sept. Thats why next Q will be a good short bulls expect a new release	0
719628059280818176	$ amzn rejected that <number> to the penny . weak open and it goes rg within first <number> mins , could have <number> - <number> points in it . <url>	$AMZN rejected that 604 to the penny. Weak open and it goes r/g within first 30 mins, could have 8-10 points in it. https://t.co/58tEAEXxpE	0
37281790	breakup will cost billions . $ hpq	Breakup Will Cost Billions . $HPQ	0
22758333	$ scty goldman suks can & # <number> ; t bring this one day today . look for strong solar rebound today !	$SCTY Goldman Suks can&#39;t bring this one day today. Look for strong solar rebound today!	1
711908700634517504	$ yhoo nice start	$YHOO Nice start	1
709458685173563392	j rae chipera placed an order to sell <number> shares of apple inc . ( $ aapl ) <url>	J Rae Chipera placed an order to sell 5 shares of Apple Inc. ($AAPL) https://t.co/3BQplOqfyP	0
10716152	$ kitd looking for a oversold bounce .	$KITD Looking for a oversold bounce.	1
710518465317224450	<user> <user> i agree $ amzn isnt going anywhere lor $ googl like buying $ ge back in the day	@m4rklaz @thestalwart I agree $AMZN isn't going anywhere lor $GOOGL like buying $GE back in the day	1
709715397608660992	$ isrg what a move from <number> in feb - headed to all time highs . risk is some unforeseen safety issue with devices .	$ISRG What a move from 502 in Feb - Headed to all time highs. #Risk is some unforeseen safety issue with devices.	1
719579550842167296	$ googl patents turn signal detector for autonomous cars . <url> <url>	$GOOGL patents turn signal detector for autonomous cars. https://t.co/XZqlxFuY30 https://t.co/8OaKoSUoiq	1
36060890	naturalgas settles at <number> - year low $ dbo $ bno <url>	NaturalGas Settles At 3-year Low $DBO $BNO http://stks.co/d27qX	0
5817518	$ dug weekly stochastics finally starting to turn up after long consolidation . buying here .	$DUG weekly stochastics finally starting to turn up after long consolidation. Buying here.	1
710867849078816769	growing customers globally . e stay long . $ intu	growing customers globally . e stay long . $INTU	1
709825458020323328	sudden optimism about iphone sales ( i . e . , not as bad as expected ) gives apple $ aapl a lift . <url>	Sudden optimism about iPhone sales (i.e., not as bad as expected) gives Apple $AAPL a lift. https://t.co/oKTCw4YiB5	1
33542411	while we think $ tnh is a winner , we are ringing the register . we entered at <number> dollars and <number> is a hell of a win ! " tony strikes again ! "	While we think $TNH is a winner, we are ringing the register. We entered at 92 dollars and 147 is a hell of a win! &quot;Tony strikes again!&quot;	1
7442585	rt <user> $ rimm so both callput buyers are crushed  looks that way  not happy about it .	RT @Dostoevsky $RIMM So both call/put buyers are crushed...looks that way...not happy about it.	0
10047371	<number> k just went through on the ask at <number> $ kerx	75k just went through on the ask at 3.01 $KERX	0
25825005	$ axdx i got bored , and took my proprietary profit exit . i didn & # <number> ; t like the option liquidity and lousy spreads .	$AXDX I got bored, and took my proprietary profit exit. I didn&#39;t like the option liquidity and lousy spreads.	0
719629586808573952	rt <user> : " kiedy wszyscy bdziemy rwni . rwno metr pod ziemi . " # <number> moichulubionychcytatow	RT @lovechocolatee0: "Kiedy wszyscy b dziemy r wni. R wno metr pod ziemi . " #10moichulubionychcytatow	1
8018247	$ aapl bounce right now has no vol , more vol when it slid	$AAPL bounce right now has no vol, more vol when it slid	1
38571356	$ bwld bearish engulfing candle	$BWLD bearish engulfing candle	0
15417849	$ brcm with ex - dividend coming it will fall more  i was hoping for a $ <number> rebound but not so sure anymore	$brcm with ex-dividend coming it will fall more...I was hoping for a $25 rebound but not so sure anymore	0
35260630	$ cytx looks like an ascending channel on finfiz <url>	$CYTX looks like an ascending channel on Finfiz http://stks.co/f26r4	1
22410478	$ aapl sold my <number> calls for <number> from <number> cents averaged  aapl is a saver for my $ bac last week losses	$AAPL sold my 81 calls for 3.10 from .53 cents averaged ...aapl is a saver for my $bac last week losses	0
38330201	$ wres moves better w oil anyways , oil back above <number>	$WRES moves better w/ oil anyways, oil back above 60	1
711981662150770689	$ wfm can make hod . longs @ <number> for <number> .	$WFM Can make HOD. LONGS @ 33.10 for 33.58.	1
719571314495856640	tesla is recalling <number> , <number> model x cars : <url> $ tsla	Tesla is recalling 2,700 Model X cars: https://t.co/8Z7BkVsTl9 $TSLA	0
14011454	$ lpsn something big is gonna happen here  too much pre market trading going on  keep eyes open .	$LPSN Something big is gonna happen here... too much pre market trading going on...Keep EYES open.	1
719847471036375040	$ msft $ nflx higher than i expected , $ aapl much lower , hmmm . <url>	$MSFT $NFLX higher than I expected, $AAPL much lower, hmmm. https://t.co/eAb5oLbgzZ	1
34147106	$ crk time to accumulate for a long position with far more upside than downside	$CRK time to accumulate for a long position with far more upside than downside	1
719595838251626496	$ tsla this must be tiniest recall ever ! musk doing the right thing yet again getting ahead of any issues . seat issues already priced in	$TSLA this must be tiniest recall ever! Musk doing the right thing yet again getting ahead of any issues. Seat issues already priced in	1
719571725420269568	yahoo's getting lots of attention , but verizon is still the bidder to beat . $ yhoo $ vz <url> <url>	Yahoo's getting lots of attention, but Verizon is still the bidder to beat. $YHOO $VZ https://t.co/JoGuozcZZ3 https://t.co/DgIDwPZbuu	1
710557981625036800	$ adbe flying	$ADBE flying	1
5804574	$ xlf more test of <number> coming up	$XLF more test of 12.85 coming up	1
6428776	rt <user> is it just me or does it seem $ gs is long the market from these comments ? lol - was thinking the same 	RT @firstadopter Is it just me or does it seem $GS is long the market from these comments? LOL - Was thinking the same...	1
6704349	very nice breakout on a very nice stock . $ oii <url>	Very nice breakout on a very nice stock. $OII http://stks.co/2GZW	1
719801650957914112	tesco eyes more disposals in bid to appease city backers $ tsco <url> <url>	#Tesco eyes more disposals in bid to appease City backers $TSCO https://t.co/85IohvcWbs https://t.co/d3HM5zql2I	1
32704588	$ ugaz will this cold put a dent in the massive horizontal rig production . who knows <url>	$UGAZ Will this cold put a dent in the massive horizontal rig production. Who knows http://stks.co/p1V6P	0
719520758251147264	$ mat ripping early	$MAT ripping early	1
5997088	$ zlcs just broke the downtrend line from july and ready to launch through the <number> day moving average	$ZLCS Just broke the downtrend line from July and ready to launch through the 200 day moving average	1
16376874	$ spy look at all the shorts running for cover	$SPY look at all the shorts running for cover	1
